Slosh Data ,Height Data (h1-h2),Phi (atan(h1-h2/dia)
-0.76,-4.49,-0.36
-0.82,-4.86,-0.39
-0.77,-4.56,-0.37
-0.81,-4.80,-0.39
-0.82,-4.86,-0.39
-0.82,-4.86,-0.39
-0.77,-4.56,-0.37
-0.72,-4.25,-0.35
-0.65,-3.81,-0.31
-0.52,-3.01,-0.25
-0.36,-2.01,-0.17
-0.16,-0.78,-0.07
0.04,0.46,0.04
0.22,1.58,0.13
0.34,2.32,0.19
0.54,3.56,0.29
0.61,4.00,0.33
0.65,4.24,0.35
0.66,4.30,0.35
0.66,4.30,0.35
0.63,4.12,0.34
0.52,3.44,0.28
0.47,3.13,0.26
0.36,2.45,0.20
0.27,1.89,0.16
0.17,1.27,0.11
0.06,0.59,0.05
-0.1,-0.4,-0.0
-0.25,-1.33,-0.11
-0.39,-2.20,-0.18
-0.52,-3.01,-0.25
-0.62,-3.63,-0.30
-0.69,-4.06,-0.33
-0.74,-4.37,-0.35
-0.79,-4.68,-0.38
-0.78,-4.62,-0.37
-0.78,-4.62,-0.37
-0.75,-4.43,-0.36
-0.68,-4.00,-0.33
-0.56,-3.25,-0.27
-0.44,-2.51,-0.21
-0.32,-1.77,-0.15
-0.16,-0.78,-0.07
-0.04,-0.03,-0.00
0.08,0.71,0.06
0.21,1.52,0.13
0.24,1.70,0.14
0.28,1.95,0.16
0.32,2.20,0.18
0.34,2.32,0.19
0.35,2.38,0.20
0.32,2.20,0.18
0.28,1.95,0.16
0.19,1.39,0.12
0.13,1.02,0.09
0.04,0.46,0.04
-0.1,-0.4,-0.0
-0.23,-1.21,-0.10
-0.31,-1.71,-0.14
-0.45,-2.57,-0.21
-0.55,-3.19,-0.26
-0.63,-3.69,-0.30
-0.7,-4.1,-0.3
-0.7,-4.1,-0.3
-0.71,-4.18,-0.34
-0.71,-4.18,-0.34
-0.77,-4.56,-0.37
-0.73,-4.31,-0.35
-0.71,-4.18,-0.34
-0.66,-3.87,-0.32
-0.61,-3.56,-0.29
-0.49,-2.82,-0.23
-0.38,-2.14,-0.18
-0.25,-1.33,-0.11
-0.08,-0.28,-0.02
0.07,0.65,0.05
0.2,1.5,0.1
0.31,2.14,0.18
0.39,2.63,0.22
0.38,2.57,0.21
0.39,2.63,0.22
0.38,2.57,0.21
0.36,2.45,0.20
0.3,2.1,0.2
0.24,1.70,0.14
0.15,1.14,0.10
0.04,0.46,0.04
-0.07,-0.22,-0.02
-0.2,-1.0,-0.1
-0.32,-1.77,-0.15
-0.41,-2.32,-0.19
-0.49,-2.82,-0.23
-0.6,-3.5,-0.3
-0.63,-3.69,-0.30
-0.66,-3.87,-0.32
-0.7,-4.1,-0.3
-0.73,-4.31,-0.35
-0.71,-4.18,-0.34
-0.7,-4.1,-0.3
-0.69,-4.06,-0.33
-0.63,-3.69,-0.30
-0.55,-3.19,-0.26
-0.46,-2.63,-0.22
-0.32,-1.77,-0.15
-0.22,-1.15,-0.10
-0.12,-0.53,-0.04
-0.01,0.15,0.01
0.09,0.77,0.07
0.19,1.39,0.12
0.22,1.58,0.13
0.27,1.89,0.16
0.22,1.58,0.13
0.23,1.64,0.14
0.22,1.58,0.13
0.19,1.39,0.12
0.09,0.77,0.07
0.03,0.40,0.03
-0.05,-0.09,-0.01
-0.17,-0.84,-0.07
-0.26,-1.40,-0.12
-0.36,-2.01,-0.17
-0.44,-2.51,-0.21
-0.52,-3.01,-0.25
-0.54,-3.13,-0.26
-0.62,-3.63,-0.30
-0.66,-3.87,-0.32
-0.68,-4.00,-0.33
-0.67,-3.94,-0.32
-0.67,-3.94,-0.32
-0.66,-3.87,-0.32
-0.62,-3.63,-0.30
-0.58,-3.38,-0.28
-0.52,-3.01,-0.25
-0.44,-2.51,-0.21
-0.34,-1.89,-0.16
-0.25,-1.33,-0.11
-0.11,-0.47,-0.04
-0.02,0.09,0.01
0.05,0.53,0.04
0.09,0.77,0.07
0.15,1.14,0.10
0.14,1.08,0.09
0.14,1.08,0.09
0.12,0.96,0.08
0.11,0.90,0.08
0.06,0.59,0.05
0,0.215613382899628,0.0182702874185419
-0.07,-0.22,-0.02
-0.15,-0.71,-0.06
-0.22,-1.15,-0.10
-0.3,-1.6,-0.1
-0.41,-2.32,-0.19
-0.46,-2.63,-0.22
-0.49,-2.82,-0.23
-0.55,-3.19,-0.26
-0.61,-3.56,-0.29
-0.61,-3.56,-0.29
-0.6,-3.5,-0.3
-0.62,-3.63,-0.30
-0.62,-3.63,-0.30
-0.6,-3.5,-0.3
-0.57,-3.32,-0.27
-0.55,-3.19,-0.26
-0.49,-2.82,-0.23
-0.45,-2.57,-0.21
-0.36,-2.01,-0.17
-0.29,-1.58,-0.13
-0.19,-0.96,-0.08
-0.11,-0.47,-0.04
-0.02,0.09,0.01
0.04,0.46,0.04
0.06,0.59,0.05
0.07,0.65,0.05
0.06,0.59,0.05
0.05,0.53,0.04
0.03,0.40,0.03
0.04,0.46,0.04
-0.03,0.03,0.00
-0.11,-0.47,-0.04
-0.19,-0.96,-0.08
-0.23,-1.21,-0.10
-0.35,-1.95,-0.16
-0.41,-2.32,-0.19
-0.44,-2.51,-0.21
-0.49,-2.82,-0.23
-0.54,-3.13,-0.26
-0.56,-3.25,-0.27
-0.55,-3.19,-0.26
-0.58,-3.38,-0.28
-0.56,-3.25,-0.27
-0.56,-3.25,-0.27
-0.54,-3.13,-0.26
-0.53,-3.07,-0.25
-0.48,-2.76,-0.23
-0.45,-2.57,-0.21
-0.39,-2.20,-0.18
-0.32,-1.77,-0.15
-0.25,-1.33,-0.11
-0.2,-1.0,-0.1
-0.12,-0.53,-0.04
-0.06,-0.16,-0.01
-0.08,-0.28,-0.02
-0.05,-0.09,-0.01
-0.05,-0.09,-0.01
-0.06,-0.16,-0.01
-0.07,-0.22,-0.02
-0.07,-0.22,-0.02
-0.1,-0.4,-0.0
-0.15,-0.71,-0.06
-0.2,-1.0,-0.1
-0.25,-1.33,-0.11
-0.3,-1.6,-0.1
-0.34,-1.89,-0.16
-0.39,-2.20,-0.18
-0.43,-2.45,-0.20
-0.47,-2.70,-0.22
-0.48,-2.76,-0.23
-0.5,-2.9,-0.2
-0.51,-2.94,-0.24
-0.47,-2.70,-0.22
-0.5,-2.9,-0.2
-0.5,-2.9,-0.2
-0.47,-2.70,-0.22
-0.44,-2.51,-0.21
-0.46,-2.63,-0.22
-0.4,-2.3,-0.2
-0.36,-2.01,-0.17
-0.32,-1.77,-0.15
-0.3,-1.6,-0.1
-0.23,-1.21,-0.10
-0.18,-0.90,-0.08
-0.16,-0.78,-0.07
-0.11,-0.47,-0.04
-0.13,-0.59,-0.05
-0.12,-0.53,-0.04
-0.14,-0.65,-0.06
-0.13,-0.59,-0.05
-0.16,-0.78,-0.07
-0.15,-0.71,-0.06
-0.18,-0.90,-0.08
-0.22,-1.15,-0.10
-0.25,-1.33,-0.11
-0.27,-1.46,-0.12
-0.33,-1.83,-0.15
-0.38,-2.14,-0.18
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.41,-2.32,-0.19
-0.39,-2.20,-0.18
-0.39,-2.20,-0.18
-0.36,-2.01,-0.17
-0.29,-1.58,-0.13
-0.26,-1.40,-0.12
-0.24,-1.27,-0.11
-0.2,-1.0,-0.1
-0.18,-0.90,-0.08
-0.2,-1.0,-0.1
-0.19,-0.96,-0.08
-0.19,-0.96,-0.08
-0.19,-0.96,-0.08
-0.21,-1.09,-0.09
-0.19,-0.96,-0.08
-0.19,-0.96,-0.08
-0.25,-1.33,-0.11
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.33,-1.83,-0.15
-0.36,-2.01,-0.17
-0.36,-2.01,-0.17
-0.42,-2.39,-0.20
-0.38,-2.14,-0.18
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.42,-2.39,-0.20
-0.38,-2.14,-0.18
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.36,-2.01,-0.17
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.26,-1.40,-0.12
-0.28,-1.52,-0.13
-0.25,-1.33,-0.11
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.36,-2.01,-0.17
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.33,-1.83,-0.15
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.35,-1.95,-0.16
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.34,-1.89,-0.16
-0.3,-1.6,-0.1
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.26,-1.40,-0.12
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.34,-1.89,-0.16
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.33,-1.83,-0.15
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.33,-1.83,-0.15
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.39,-2.20,-0.18
-0.38,-2.14,-0.18
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.32,-1.77,-0.15
-0.4,-2.3,-0.2
-0.28,-1.52,-0.13
0.09,0.77,0.07
0.43,2.88,0.24
0.65,4.24,0.35
0.91,5.85,0.46
1.4,8.9,0.6
1.65,10.44,0.72
1.88,11.86,0.79
2.04,12.86,0.83
2.25,14.16,0.88
2.36,14.84,0.90
2.4,15.1,0.9
2.41,15.15,0.91
2.4,15.1,0.9
2.45,15.40,0.92
2.47,15.52,0.92
2.43,15.27,0.91
2.39,15.02,0.91
2.35,14.78,0.90
2.27,14.28,0.88
2.26,14.22,0.88
2.14,13.47,0.85
1.81,11.43,0.77
1.45,9.20,0.66
1.14,7.28,0.55
0.88,5.67,0.45
0.62,4.06,0.33
0.44,2.94,0.24
0.28,1.95,0.16
0.14,1.08,0.09
0.04,0.46,0.04
-0.04,-0.03,-0.00
-0.08,-0.28,-0.02
-0.12,-0.53,-0.04
-0.15,-0.71,-0.06
-0.24,-1.27,-0.11
-0.29,-1.58,-0.13
-0.37,-2.08,-0.17
-0.43,-2.45,-0.20
-0.53,-3.07,-0.25
-0.49,-2.82,-0.23
-0.06,-0.16,-0.01
0.42,2.82,0.23
0.8,5.2,0.4
1.05,6.72,0.52
1.19,7.59,0.57
1.28,8.15,0.60
1.3,8.3,0.6
1.29,8.21,0.61
1.26,8.02,0.60
1.21,7.71,0.58
1.18,7.53,0.57
1.13,7.22,0.55
1.16,7.40,0.56
1.11,7.09,0.54
1.1,7.0,0.5
1.09,6.97,0.53
1.04,6.66,0.51
0.89,5.73,0.45
0.74,4.80,0.39
0.53,3.50,0.29
0.3,2.1,0.2
0.13,1.02,0.09
-0.03,0.03,0.00
-0.12,-0.53,-0.04
-0.24,-1.27,-0.11
-0.29,-1.58,-0.13
-0.36,-2.01,-0.17
-0.38,-2.14,-0.18
-0.43,-2.45,-0.20
-0.46,-2.63,-0.22
-0.48,-2.76,-0.23
-0.42,-2.39,-0.20
-0.2,-1.0,-0.1
0.09,0.77,0.07
0.39,2.63,0.22
0.69,4.49,0.36
0.98,6.29,0.49
1.22,7.77,0.58
1.33,8.46,0.62
1.36,8.64,0.63
1.34,8.52,0.63
1.31,8.33,0.61
1.3,8.3,0.6
1.22,7.77,0.58
1.16,7.40,0.56
1.16,7.40,0.56
1.1,7.0,0.5
0.96,6.16,0.48
0.77,4.99,0.40
0.5,3.3,0.3
0.28,1.95,0.16
0.08,0.71,0.06
-0.12,-0.53,-0.04
-0.32,-1.77,-0.15
-0.43,-2.45,-0.20
-0.51,-2.94,-0.24
-0.64,-3.75,-0.31
-0.72,-4.25,-0.35
-0.77,-4.56,-0.37
-0.82,-4.86,-0.39
-0.9,-5.4,-0.4
-0.87,-5.17,-0.41
-0.76,-4.49,-0.36
-0.54,-3.13,-0.26
-0.26,-1.40,-0.12
0.04,0.46,0.04
0.34,2.32,0.19
0.54,3.56,0.29
0.68,4.43,0.36
0.78,5.05,0.40
0.82,5.30,0.42
0.84,5.42,0.43
0.87,5.61,0.44
0.81,5.23,0.42
0.8,5.2,0.4
0.74,4.80,0.39
0.71,4.61,0.37
0.62,4.06,0.33
0.59,3.87,0.32
0.42,2.82,0.23
0.12,0.96,0.08
-0.13,-0.59,-0.05
-0.49,-2.82,-0.23
-0.81,-4.80,-0.39
-1.02,-6.10,-0.48
-1.13,-6.79,-0.52
-1.26,-7.59,-0.57
-1.34,-8.09,-0.60
-1.39,-8.40,-0.62
-1.39,-8.40,-0.62
-1.37,-8.27,-0.61
-1.33,-8.02,-0.60
-1.29,-7.78,-0.58
-1.24,-7.47,-0.56
-1.08,-6.48,-0.50
-0.88,-5.24,-0.42
-0.62,-3.63,-0.30
-0.31,-1.71,-0.14
-0.02,0.09,0.01
0.22,1.58,0.13
0.47,3.13,0.26
0.68,4.43,0.36
0.81,5.23,0.42
0.8,5.2,0.4
0.86,5.54,0.44
0.87,5.61,0.44
0.81,5.23,0.42
0.78,5.05,0.40
0.76,4.92,0.40
0.71,4.61,0.37
0.61,4.00,0.33
0.52,3.44,0.28
0.38,2.57,0.21
0.22,1.58,0.13
0.08,0.71,0.06
-0.13,-0.59,-0.05
-0.32,-1.77,-0.15
-0.49,-2.82,-0.23
-0.61,-3.56,-0.29
-0.7,-4.1,-0.3
-0.8,-4.7,-0.4
-0.87,-5.17,-0.41
-0.94,-5.61,-0.44
-0.93,-5.55,-0.44
-0.86,-5.11,-0.41
-0.71,-4.18,-0.34
-0.52,-3.01,-0.25
-0.29,-1.58,-0.13
0.04,0.46,0.04
0.26,1.83,0.15
0.39,2.63,0.22
0.53,3.50,0.29
0.62,4.06,0.33
0.63,4.12,0.34
0.71,4.61,0.37
0.71,4.61,0.37
0.7,4.6,0.4
0.7,4.6,0.4
0.61,4.00,0.33
0.55,3.62,0.30
0.49,3.25,0.27
0.41,2.76,0.23
0.27,1.89,0.16
0.1,0.8,0.1
-0.11,-0.47,-0.04
-0.33,-1.83,-0.15
-0.57,-3.32,-0.27
-0.73,-4.31,-0.35
-0.92,-5.48,-0.44
-1.02,-6.10,-0.48
-1.08,-6.48,-0.50
-1.08,-6.48,-0.50
-1.08,-6.48,-0.50
-1.05,-6.29,-0.49
-0.99,-5.92,-0.46
-0.98,-5.86,-0.46
-0.9,-5.4,-0.4
-0.77,-4.56,-0.37
-0.58,-3.38,-0.28
-0.37,-2.08,-0.17
-0.11,-0.47,-0.04
0.09,0.77,0.07
0.3,2.1,0.2
0.45,3.00,0.25
0.56,3.69,0.30
0.59,3.87,0.32
0.62,4.06,0.33
0.64,4.18,0.34
0.63,4.12,0.34
0.56,3.69,0.30
0.51,3.38,0.28
0.44,2.94,0.24
0.34,2.32,0.19
0.23,1.64,0.14
0.12,0.96,0.08
-0.04,-0.03,-0.00
-0.19,-0.96,-0.08
-0.34,-1.89,-0.16
-0.51,-2.94,-0.24
-0.69,-4.06,-0.33
-0.82,-4.86,-0.39
-0.91,-5.42,-0.43
-0.96,-5.73,-0.45
-0.93,-5.55,-0.44
-0.94,-5.61,-0.44
-0.94,-5.61,-0.44
-0.9,-5.4,-0.4
-0.84,-4.99,-0.40
-0.75,-4.43,-0.36
-0.56,-3.25,-0.27
-0.35,-1.95,-0.16
-0.16,-0.78,-0.07
0.05,0.53,0.04
0.22,1.58,0.13
0.35,2.38,0.20
0.42,2.82,0.23
0.49,3.25,0.27
0.52,3.44,0.28
0.53,3.50,0.29
0.55,3.62,0.30
0.52,3.44,0.28
0.46,3.07,0.25
0.38,2.57,0.21
0.3,2.1,0.2
0.15,1.14,0.10
0.04,0.46,0.04
-0.09,-0.34,-0.03
-0.23,-1.21,-0.10
-0.42,-2.39,-0.20
-0.54,-3.13,-0.26
-0.67,-3.94,-0.32
-0.76,-4.49,-0.36
-0.81,-4.80,-0.39
-0.8,-4.7,-0.4
-0.82,-4.86,-0.39
-0.85,-5.05,-0.40
-0.82,-4.86,-0.39
-0.77,-4.56,-0.37
-0.7,-4.1,-0.3
-0.56,-3.25,-0.27
-0.42,-2.39,-0.20
-0.26,-1.40,-0.12
-0.07,-0.22,-0.02
0.12,0.96,0.08
0.31,2.14,0.18
0.44,2.94,0.24
0.53,3.50,0.29
0.5,3.3,0.3
0.49,3.25,0.27
0.52,3.44,0.28
0.51,3.38,0.28
0.45,3.00,0.25
0.37,2.51,0.21
0.3,2.1,0.2
0.2,1.5,0.1
0.11,0.90,0.08
-0.03,0.03,0.00
-0.16,-0.78,-0.07
-0.33,-1.83,-0.15
-0.46,-2.63,-0.22
-0.62,-3.63,-0.30
-0.72,-4.25,-0.35
-0.79,-4.68,-0.38
-0.84,-4.99,-0.40
-0.89,-5.30,-0.42
-0.89,-5.30,-0.42
-0.87,-5.17,-0.41
-0.86,-5.11,-0.41
-0.8,-4.7,-0.4
-0.74,-4.37,-0.35
-0.68,-4.00,-0.33
-0.61,-3.56,-0.29
-0.43,-2.45,-0.20
-0.3,-1.6,-0.1
-0.13,-0.59,-0.05
0.03,0.40,0.03
0.2,1.5,0.1
0.29,2.01,0.17
0.35,2.38,0.20
0.4,2.7,0.2
0.4,2.7,0.2
0.42,2.82,0.23
0.41,2.76,0.23
0.36,2.45,0.20
0.24,1.70,0.14
0.15,1.14,0.10
0.04,0.46,0.04
-0.1,-0.4,-0.0
-0.22,-1.15,-0.10
-0.31,-1.71,-0.14
-0.45,-2.57,-0.21
-0.54,-3.13,-0.26
-0.6,-3.5,-0.3
-0.66,-3.87,-0.32
-0.73,-4.31,-0.35
-0.73,-4.31,-0.35
-0.72,-4.25,-0.35
-0.76,-4.49,-0.36
-0.73,-4.31,-0.35
-0.7,-4.1,-0.3
-0.65,-3.81,-0.31
-0.57,-3.32,-0.27
-0.44,-2.51,-0.21
-0.31,-1.71,-0.14
-0.17,-0.84,-0.07
-0.04,-0.03,-0.00
0.11,0.90,0.08
0.19,1.39,0.12
0.31,2.14,0.18
0.32,2.20,0.18
0.31,2.14,0.18
0.33,2.26,0.19
0.34,2.32,0.19
0.3,2.1,0.2
0.21,1.52,0.13
0.16,1.21,0.10
0.06,0.59,0.05
-0.04,-0.03,-0.00
-0.16,-0.78,-0.07
-0.24,-1.27,-0.11
-0.35,-1.95,-0.16
-0.45,-2.57,-0.21
-0.52,-3.01,-0.25
-0.61,-3.56,-0.29
-0.69,-4.06,-0.33
-0.7,-4.1,-0.3
-0.73,-4.31,-0.35
-0.73,-4.31,-0.35
-0.71,-4.18,-0.34
-0.71,-4.18,-0.34
-0.66,-3.87,-0.32
-0.58,-3.38,-0.28
-0.49,-2.82,-0.23
-0.45,-2.57,-0.21
-0.32,-1.77,-0.15
-0.2,-1.0,-0.1
-0.08,-0.28,-0.02
-0.01,0.15,0.01
0.13,1.02,0.09
0.22,1.58,0.13
0.25,1.76,0.15
0.28,1.95,0.16
0.28,1.95,0.16
0.27,1.89,0.16
0.23,1.64,0.14
0.21,1.52,0.13
0.14,1.08,0.09
0.05,0.53,0.04
-0.05,-0.09,-0.01
-0.18,-0.90,-0.08
-0.28,-1.52,-0.13
-0.35,-1.95,-0.16
-0.43,-2.45,-0.20
-0.5,-2.9,-0.2
-0.57,-3.32,-0.27
-0.62,-3.63,-0.30
-0.67,-3.94,-0.32
-0.69,-4.06,-0.33
-0.65,-3.81,-0.31
-0.64,-3.75,-0.31
-0.65,-3.81,-0.31
-0.64,-3.75,-0.31
-0.55,-3.19,-0.26
-0.5,-2.9,-0.2
-0.41,-2.32,-0.19
-0.32,-1.77,-0.15
-0.21,-1.09,-0.09
-0.13,-0.59,-0.05
0.01,0.28,0.02
0.05,0.53,0.04
0.11,0.90,0.08
0.15,1.14,0.10
0.15,1.14,0.10
0.13,1.02,0.09
0.13,1.02,0.09
0.13,1.02,0.09
0.08,0.71,0.06
0.03,0.40,0.03
-0.02,0.09,0.01
-0.13,-0.59,-0.05
-0.22,-1.15,-0.10
-0.27,-1.46,-0.12
-0.38,-2.14,-0.18
-0.45,-2.57,-0.21
-0.49,-2.82,-0.23
-0.57,-3.32,-0.27
-0.6,-3.5,-0.3
-0.62,-3.63,-0.30
-0.6,-3.5,-0.3
-0.64,-3.75,-0.31
-0.6,-3.5,-0.3
-0.58,-3.38,-0.28
-0.54,-3.13,-0.26
-0.51,-2.94,-0.24
-0.45,-2.57,-0.21
-0.39,-2.20,-0.18
-0.3,-1.6,-0.1
-0.21,-1.09,-0.09
-0.13,-0.59,-0.05
-0.06,-0.16,-0.01
0.02,0.34,0.03
0.09,0.77,0.07
0.07,0.65,0.05
0.07,0.65,0.05
0.07,0.65,0.05
0.07,0.65,0.05
0.04,0.46,0.04
0.01,0.28,0.02
-0.05,-0.09,-0.01
-0.12,-0.53,-0.04
-0.18,-0.90,-0.08
-0.25,-1.33,-0.11
-0.3,-1.6,-0.1
-0.34,-1.89,-0.16
-0.4,-2.3,-0.2
-0.46,-2.63,-0.22
-0.5,-2.9,-0.2
-0.51,-2.94,-0.24
-0.52,-3.01,-0.25
-0.54,-3.13,-0.26
-0.51,-2.94,-0.24
-0.52,-3.01,-0.25
-0.51,-2.94,-0.24
-0.48,-2.76,-0.23
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.33,-1.83,-0.15
-0.28,-1.52,-0.13
-0.22,-1.15,-0.10
-0.17,-0.84,-0.07
-0.11,-0.47,-0.04
-0.05,-0.09,-0.01
-0.05,-0.09,-0.01
0.01,0.28,0.02
-0.05,-0.09,-0.01
-0.04,-0.03,-0.00
-0.04,-0.03,-0.00
-0.05,-0.09,-0.01
-0.09,-0.34,-0.03
-0.11,-0.47,-0.04
-0.16,-0.78,-0.07
-0.22,-1.15,-0.10
-0.26,-1.40,-0.12
-0.32,-1.77,-0.15
-0.36,-2.01,-0.17
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.45,-2.57,-0.21
-0.47,-2.70,-0.22
-0.46,-2.63,-0.22
-0.45,-2.57,-0.21
-0.46,-2.63,-0.22
-0.46,-2.63,-0.22
-0.46,-2.63,-0.22
-0.44,-2.51,-0.21
-0.38,-2.14,-0.18
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.28,-1.52,-0.13
-0.21,-1.09,-0.09
-0.19,-0.96,-0.08
-0.15,-0.71,-0.06
-0.11,-0.47,-0.04
-0.08,-0.28,-0.02
-0.09,-0.34,-0.03
-0.08,-0.28,-0.02
-0.06,-0.16,-0.01
-0.09,-0.34,-0.03
-0.1,-0.4,-0.0
-0.12,-0.53,-0.04
-0.16,-0.78,-0.07
-0.19,-0.96,-0.08
-0.21,-1.09,-0.09
-0.24,-1.27,-0.11
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.39,-2.20,-0.18
-0.35,-1.95,-0.16
-0.37,-2.08,-0.17
-0.38,-2.14,-0.18
-0.38,-2.14,-0.18
-0.36,-2.01,-0.17
-0.37,-2.08,-0.17
-0.37,-2.08,-0.17
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.21,-1.09,-0.09
-0.18,-0.90,-0.08
-0.16,-0.78,-0.07
-0.16,-0.78,-0.07
-0.17,-0.84,-0.07
-0.18,-0.90,-0.08
-0.19,-0.96,-0.08
-0.16,-0.78,-0.07
-0.19,-0.96,-0.08
-0.19,-0.96,-0.08
-0.2,-1.0,-0.1
-0.21,-1.09,-0.09
-0.28,-1.52,-0.13
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.39,-2.20,-0.18
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.23,-1.21,-0.10
-0.25,-1.33,-0.11
-0.24,-1.27,-0.11
-0.22,-1.15,-0.10
-0.22,-1.15,-0.10
-0.24,-1.27,-0.11
-0.25,-1.33,-0.11
-0.22,-1.15,-0.10
-0.23,-1.21,-0.10
-0.23,-1.21,-0.10
-0.23,-1.21,-0.10
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.24,-1.27,-0.11
-0.23,-1.21,-0.10
-0.25,-1.33,-0.11
-0.25,-1.33,-0.11
-0.22,-1.15,-0.10
-0.25,-1.33,-0.11
